Unnamed: 0,category,year,month,CPS,Popularity Score
6429,Magazine Subscriptions,2010,6,11.909514295223744,61.21036127764423
4770,Movies & TV,2010,6,9.059619221252056,45.40082830387768
4321,Musical Instruments,2010,6,10.216837371736489,51.82039043969633
2004,Office Products,2010,6,2.243365733334074,7.58828381443759
3603,Pet Supplies,2010,6,10.25047838143312,52.00701087247195
4578,Software,2010,6,8.117073769632825,40.17214338395141
1267,Sports & Outdoors,2010,6,7.55766870489834,37.068894812667445
702,Tools & Home Improvement,2010,6,9.70673790968984,48.99066020198333
2366,Toys & Games,2010,6,4.125116220888854,18.02712300297613
5837,Video Games,2010,6,10.118101832813217,51.27266404354005
507,AMAZON FASHION,2010,7,1.0818051703517284,1.1446325413736795
150,All Beauty,2010,7,8.013583139353807,39.59803855222796
3372,All Electronics,2010,7,6.767832073604799,32.687348144381936
919,Amazon Home,2010,7,8.793456567994395,43.92431526257545
1099,Appliances,2010,7,6.886659315687402,33.34653143117874
1830,Automotive,2010,7,5.989274651034946,28.368371857674248
2575,Baby,2010,7,10.27209156141116,52.12690801698492
3053,Books,2010,7,5.124707750356103,23.572265836388105
2958,Cell Phones & Accessories,2010,7,5.105339229565553,23.46482073397437
2787,Computers,2010,7,6.566883378016237,31.57260358485143
5548,Digital Music,2010,7,9.762224922191844,49.298469342669925
6298,Gift Cards,2010,7,7.860242926168111,38.74739770628791
2184,Grocery,2010,7,10.3164461806281,52.37296122134793
1597,Health & Personal Care,2010,7,9.894879358114784,50.03435772606836
3955,Home Audio & Theater,2010,7,6.227968450124028,29.692503936008425
1454,Industrial & Scientific,2010,7,6.617035263316905,31.850816594024604
6436,Magazine Subscriptions,2010,7,12.289395582748073,63.317718069858685
4764,Movies & TV,2010,7,10.793489235693604,55.0193140565258
4320,Musical Instruments,2010,7,9.825207041282043,49.64785690349916
2000,Office Products,2010,7,8.874948052034991,44.37638183716183
3599,Pet Supplies,2010,7,10.6823289409158,54.40266246057278
4577,Software,2010,7,8.739552435241723,43.62528700291816
701,Tools & Home Improvement,2010,7,7.018558456448643,34.07822988356079
2364,Toys & Games,2010,7,3.3366588605245844,13.65322771436253
5833,Video Games,2010,7,10.229588333929463,51.89112523940114
502,AMAZON FASHION,2010,8,9.017062008001645,45.16474604516618
153,All Beauty,2010,8,9.069033111211365,45.45305099975246
3373,All Electronics,2010,8,5.548200215051868,25.92155165603014
6086,Amazon Devices,2010,8,8.305879391855605,41.21952535159826
916,Amazon Home,2010,8,9.203939932795157,46.20143428715632
1094,Appliances,2010,8,6.829793737512425,33.0310748231652
2569,Baby,2010,8,9.868150488246442,49.88608175850925
3054,Books,2010,8,6.548541400389113,31.47085313700214
2964,Cell Phones & Accessories,2010,8,4.422148384079743,19.674881834914867
2790,Computers,2010,8,1.3862943611198906,2.8337585536152714
5554,Digital Music,2010,8,10.349284935271331,52.55513121739137
6293,Gift Cards,2010,8,7.573711102688886,37.1578885511262
2179,Grocery,2010,8,9.879448413885145,49.94875597046586
1596,Health & Personal Care,2010,8,7.815106169286818,38.49700566457347
3948,Home Audio & Theater,2010,8,6.013531765144589,28.50293598561962
6438,Magazine Subscriptions,2010,8,11.935625199999947,61.35520914022149
4766,Movies & TV,2010,8,7.379772504581338,36.08203186795563
4326,Musical Instruments,2010,8,11.476217133142274,58.80668479357641
2002,Office Products,2010,8,9.242514682829896,46.41542419443356
3601,Pet Supplies,2010,8,10.163032461738611,51.52191260922082
4573,Software,2010,8,7.452561951263852,36.4858246840419
1270,Sports & Outdoors,2010,8,7.154244194291338,34.83093413786318
700,Tools & Home Improvement,2010,8,9.704319893615086,48.97724647836449
2360,Toys & Games,2010,8,9.186244893565704,46.103272671058576
5834,Video Games,2010,8,9.53209773101086,48.02185974031509
506,AMAZON FASHION,2010,9,5.318855017765585,24.64928009347769
149,All Beauty,2010,9,7.768734126425205,38.23976098655805
3370,All Electronics,2010,9,8.976132713540226,44.93769451744835
6089,Amazon Devices,2010,9,8.305879391855605,41.21952535159826
922,Amazon Home,2010,9,10.4420358278308,53.069658333725386
1098,Appliances,2010,9,7.979039192821791,39.40640915971814
4132,"Arts, Crafts & Sewing",2010,9,6.08273247710861,28.886820623196343
1837,Automotive,2010,9,3.279970924228012,13.338756558466091
2570,Baby,2010,9,9.50363106168824,47.86394348879426
3057,Books,2010,9,6.616834634679838,31.84970362496053
3784,Camera & Photo,2010,9,6.721847298652762,32.43225179977081
2966,Cell Phones & Accessories,2010,9,10.120363503413332,51.285210454899165
2785,Computers,2010,9,6.575842631616941,31.622304226995865
5553,Digital Music,2010,9,9.442568532980456,47.5252046805188
2190,Grocery,2010,9,6.760588488262558,32.6471650154091
1600,Health & Personal Care,2010,9,9.33431530929338,46.92467979627726
3949,Home Audio & Theater,2010,9,6.386163575063306,30.57007696206765
1456,Industrial & Scientific,2010,9,7.080005455930123,34.41910150838438
6434,Magazine Subscriptions,2010,9,12.543277203224555,64.72610320200413
4772,Movies & TV,2010,9,8.009288298161223,39.57421331245988
4328,Musical Instruments,2010,9,10.98991380886527,56.10896145960992
2001,Office Products,2010,9,9.995015589044993,50.589854333371
3604,Pet Supplies,2010,9,4.047864228339559,17.598574620738603
4570,Software,2010,9,8.498596336883814,42.28860502574255
1266,Sports & Outdoors,2010,9,8.45014485666311,42.01982485865046
704,Tools & Home Improvement,2010,9,10.404799817462772,52.86309496263802
2367,Toys & Games,2010,9,7.640447639281156,37.528103400594354
5840,Video Games,2010,9,10.164731959427892,51.53134041763486
504,AMAZON FASHION,2010,10,1.0818051703517284,1.1446325413736795
156,All Beauty,2010,10,8.74473107350091,43.65401502629893
3369,All Electronics,2010,10,9.103831975532994,45.64609452544822
6087,Amazon Devices,2010,10,8.514805342773494,42.378523007434325
924,Amazon Home,2010,10,10.71522188980489,54.58513309425186
1101,Appliances,2010,10,8.709221650097,43.45702973890686
1839,Automotive,2010,10,5.445551323761896,25.352116294570404
2576,Baby,2010,10,11.56858412974856,59.31908228212667
3058,Books,2010,10,9.505698532735062,47.8754125958451
5350,Buy a Kindle,2010,10,2.750470916986162,10.401403565875595
3786,Camera & Photo,2010,10,5.924322640100296,28.008056501518787
2957,Cell Phones & Accessories,2010,10,4.594867292992194,20.633024227799154
5545,Digital Music,2010,10,10.165267992765257,51.53431401368036
6299,Gift Cards,2010,10,9.360538966879297,47.07015314478182
2182,Grocery,2010,10,10.603957233035894,53.96790255967192
1606,Health & Personal Care,2010,10,10.39011013135395,52.781605268847976
1450,Industrial & Scientific,2010,10,9.153846737121713,45.9235468533369
6437,Magazine Subscriptions,2010,10,11.66549332136456,59.85667718318352
4762,Movies & TV,2010,10,9.428587957586162,47.44764871373708
4325,Musical Instruments,2010,10,9.908258652714984,50.10857814248979
2007,Office Products,2010,10,7.61828795223442,37.40517455796665
3606,Pet Supplies,2010,10,9.7819059050304,49.4076477997942
4567,Software,2010,10,8.755174122384725,43.711946887434166
1269,Sports & Outdoors,2010,10,5.195592264025224,23.965491210338318
695,Tools & Home Improvement,2010,10,10.18886572304282,51.66522026996204
2359,Toys & Games,2010,10,10.139612480005376,51.39199239677573
5836,Video Games,2010,10,10.375768274736734,52.70204512743585
508,AMAZON FASHION,2010,11,3.3603753871419,13.78479298250313
158,All Beauty,2010,11,8.485877947533806,42.21805092091302
3378,All Electronics,2010,11,8.435983135990694,41.94126400496128
6090,Amazon Devices,2010,11,9.691954463195527,48.90865038100699
920,Amazon Home,2010,11,10.144162526461688,51.41723336446616
1093,Appliances,2010,11,9.565360948202988,48.206384403631766
1832,Automotive,2010,11,0.9932517730102832,0.6533906468931336
2574,Baby,2010,11,10.131616655309646,51.34763628860384
3055,Books,2010,11,6.956497822970127,33.73395418011039
5349,Buy a Kindle,2010,11,7.987541463400197,39.45357473022944
3787,Camera & Photo,2010,11,5.506753288989972,25.69162861422368
2965,Cell Phones & Accessories,2010,11,5.914380998468116,27.95290615137685
5550,Digital Music,2010,11,8.870079969305545,44.3493765922554
6291,Gift Cards,2010,11,11.383552272180184,58.29263492968159
2185,Grocery,2010,11,10.170868060743388,51.56537987998688
1607,Health & Personal Care,2010,11,9.4527432657792,47.581648082646176
3953,Home Audio & Theater,2010,11,6.781227872510378,32.761660116932056
6432,Magazine Subscriptions,2010,11,12.579573031992398,64.92745100142177
4765,Movies & TV,2010,11,11.024717538418132,56.30203197473215
4318,Musical Instruments,2010,11,9.698285215791302,48.943769653581526
2006,Office Products,2010,11,9.88636809731206,49.98714228310768
3605,Pet Supplies,2010,11,9.235523108338713,46.37663907267015
4569,Software,2010,11,8.700297774898097,43.40752535521943
1271,Sports & Outdoors,2010,11,6.454254721835416,30.94780638794965
705,Tools & Home Improvement,2010,11,8.914081624773543,44.59347176241624
2363,Toys & Games,2010,11,6.442579974593042,30.883041792517904
5843,Video Games,2010,11,10.880023540158865,55.49935521744437
148,All Beauty,2010,12,7.459828406726392,36.52613468292103
3377,All Electronics,2010,12,7.12817512437475,34.68631835035373
6088,Amazon Devices,2010,12,8.998865970528751,45.06380518701077
925,Amazon Home,2010,12,9.481016153735707,47.73848934971399
1095,Appliances,2010,12,8.597832644078983,42.839109388210325
1831,Automotive,2010,12,8.652820511050404,43.14414956459487
2573,Baby,2010,12,11.209938196599202,57.32952668135498
3056,Books,2010,12,9.26550067982012,46.54293691610208
3782,Camera & Photo,2010,12,6.1771658029463214,29.41068088468068
2961,Cell Phones & Accessories,2010,12,5.751301990624177,27.048240230380387
2784,Computers,2010,12,6.964513612800745,33.77842104304697
5551,Digital Music,2010,12,10.145408696173702,51.42414637727597
6290,Gift Cards,2010,12,11.901152344898357,61.16397412093744
2180,Grocery,2010,12,11.540312979633224,59.162250655574255
1604,Health & Personal Care,2010,12,9.44871336439498,47.55929257229889
3951,Home Audio & Theater,2010,12,6.26087126289183,29.87502928865493
1455,Industrial & Scientific,2010,12,4.426043520090656,19.69648974664616
6427,Magazine Subscriptions,2010,12,12.886156052876409,66.62819234524532
4768,Movies & TV,2010,12,10.522610026706433,53.51663635252796
4322,Musical Instruments,2010,12,10.9334564622091,55.7957694787107
2010,Office Products,2010,12,7.269634158927379,35.47104944155151
3598,Pet Supplies,2010,12,10.846144130510718,55.31141228268304
4571,Software,2010,12,8.943231871396494,44.75518009665912
1268,Sports & Outdoors,2010,12,8.080926033554515,39.97161711522089
696,Tools & Home Improvement,2010,12,10.674229254097012,54.35773018674686
2361,Toys & Games,2010,12,8.177522846293328,40.50747912294973
5835,Video Games,2010,12,10.975092572696845,56.02674200386337
521,AMAZON FASHION,2011,1,6.486313216350832,31.12564796210432
189,All Beauty,2011,1,7.994952664834948,39.4946876941866
3391,All Electronics,2011,1,10.80659476242315,55.09201577065614
6067,Amazon Devices,2011,1,8.72658664188628,43.55336044693507
877,Amazon Home,2011,1,10.153058795685617,51.466584606525466
1084,Appliances,2011,1,7.189620466112353,35.02718077899437
1811,Automotive,2011,1,5.827032023149767,27.468345678209804
2540,Baby,2011,1,9.923462959022771,50.19292264489325
3187,Books,2011,1,10.050160342507429,50.89576482325427
5265,Buy a Kindle,2011,1,8.334225425874378,41.37677238977457
2890,Cell Phones & Accessories,2011,1,4.842216642471293,22.00517218241833
2775,Computers,2011,1,7.25426624424663,35.38579733662235
5459,Digital Music,2011,1,10.047868160262633,50.8830491513294
6286,Gift Cards,2011,1,11.913829855465073,61.234301454445365
2161,Grocery,2011,1,11.263753276169211,57.62806092660431
1611,Health & Personal Care,2011,1,9.464172184540285,47.64504896700085
3928,Home Audio & Theater,2011,1,10.821630068798754,55.175422761350895
1429,Industrial & Scientific,2011,1,9.579570172835568,48.28520878120697
6395,Magazine Subscriptions,2011,1,12.770654723862418,65.98745925782826
4830,Movies & TV,2011,1,11.292260402164285,57.78620160782536
4307,Musical Instruments,2011,1,9.183331391175203,46.08711028229822
1996,Office Products,2011,1,7.798799995166669,38.40654865098624
3588,Pet Supplies,2011,1,11.953878526863686,61.45646780604705
358,Premium Beauty,2011,1,3.1559360250943267,12.650684269187389
4586,Software,2011,1,9.056795758453632,45.385165401541535
1250,Sports & Outdoors,2011,1,10.38035972672804,52.72751578855491
683,Tools & Home Improvement,2011,1,10.637863644814294,54.15599528628788
2387,Toys & Games,2011,1,8.670240405506197,43.240784840157694
5742,Video Games,2011,1,11.427556012012555,58.53674166266367
525,AMAZON FASHION,2011,2,4.4002962247236255,19.553658974100177
186,All Beauty,2011,2,9.778551967022295,49.3890421346189
3387,All Electronics,2011,2,8.100442135916097,40.07988091293848
6070,Amazon Devices,2011,2,9.40428989451092,47.31285742514015
875,Amazon Home,2011,2,9.944493930056792,50.309590038394624
1085,Appliances,2011,2,8.696280356533528,43.38523909328503
4105,"Arts, Crafts & Sewing",2011,2,9.079590820726215,45.51161893027978
2537,Baby,2011,2,10.55033421717888,53.67043377035161
3191,Books,2011,2,9.08626696837384,45.54865425039974
5273,Buy a Kindle,2011,2,9.077662900371593,45.500923967965
3798,Camera & Photo,2011,2,6.203243768343142,29.55534601905533
2893,Cell Phones & Accessories,2011,2,3.966037593734384,17.144648828965504
5460,Digital Music,2011,2,9.098634768758515,45.61726349492256
6281,Gift Cards,2011,2,9.1809167106027,46.073715062073866
2156,Grocery,2011,2,9.884001425148568,49.97401338515332
1615,Health & Personal Care,2011,2,10.456254224448235,53.14853359204996
3933,Home Audio & Theater,2011,2,10.408580023141786,52.88406530883631
1424,Industrial & Scientific,2011,2,6.982491625096154,33.87815242641714
6397,Magazine Subscriptions,2011,2,12.80016956715117,66.15119015881852
4820,Movies & TV,2011,2,10.522936388571958,53.51844681520835
4312,Musical Instruments,2011,2,11.783166510600962,60.509458467081295
1998,Office Products,2011,2,6.084442463845394,28.89630661864467
3590,Pet Supplies,2011,2,11.517866487986364,59.03773079058783
4588,Software,2011,2,8.988271243263238,45.00503190388818
1251,Sports & Outdoors,2011,2,9.245106466493649,46.42980187790239
679,Tools & Home Improvement,2011,2,9.51910550162379,47.94978653285788
2390,Toys & Games,2011,2,10.523064212643154,53.51915590758402
5743,Video Games,2011,2,10.515733062869806,53.47848702291668
191,All Beauty,2011,3,9.394485265480998,47.25846713991183
3383,All Electronics,2011,3,7.996594971001419,39.5037982378445
6069,Amazon Devices,2011,3,9.231230642867684,46.35282701200071
880,Amazon Home,2011,3,11.057354777913837,56.483084083875575
1086,Appliances,2011,3,6.774937917091272,32.72676716297383
6837,Appstore for Android,2011,3,11.545819959734276,59.192800125373545
4110,"Arts, Crafts & Sewing",2011,3,7.265866690706831,35.45014975524222
2546,Baby,2011,3,10.914002420136722,55.687849954786735
3186,Books,2011,3,7.753366002668551,38.154507721799376
5271,Buy a Kindle,2011,3,6.262064039578487,29.88164610852674
2889,Cell Phones & Accessories,2011,3,7.572297202531748,37.15004506897135
2773,Computers,2011,3,6.854618180569008,33.16878615669563
5465,Digital Music,2011,3,9.607714502894632,48.44133688506493
6285,Gift Cards,2011,3,9.242989055807277,46.41805573525633
2159,Grocery,2011,3,7.334443573541827,35.83057375762736
1614,Health & Personal Care,2011,3,10.648825655744806,54.21680604204079
3936,Home Audio & Theater,2011,3,10.120541600402204,51.28619843170006
1422,Industrial & Scientific,2011,3,9.74143763068413,49.18315373911387
6394,Magazine Subscriptions,2011,3,12.374743115446249,63.79117572264904
4822,Movies & TV,2011,3,10.7034584901938,54.51987670789096
4311,Musical Instruments,2011,3,10.238874378884104,51.94263872677374
1993,Office Products,2011,3,9.956671620783656,50.37714466693132
3597,Pet Supplies,2011,3,10.399770948810156,52.83519777248867
356,Premium Beauty,2011,3,7.517711049905301,36.84723336627375
4580,Software,2011,3,8.931641165834964,44.69088171478612
1249,Sports & Outdoors,2011,3,9.049126472908585,45.34262073952325
684,Tools & Home Improvement,2011,3,9.22492598290457,46.31785248592585
2382,Toys & Games,2011,3,7.920973064633298,39.08429261001106
5736,Video Games,2011,3,11.082187547865304,56.62084161009586
523,AMAZON FASHION,2011,4,5.448029639776364,25.365864526604614
185,All Beauty,2011,4,10.311635724673351,52.34627565571781
3386,All Electronics,2011,4,10.075015652312588,51.03364738725696
6072,Amazon Devices,2011,4,8.998865970528751,45.06380518701077
872,Amazon Home,2011,4,10.029181436974891,50.779386258373314
1078,Appliances,2011,4,8.333102069865685,41.37054067478166
6845,Appstore for Android,2011,4,11.471405570724604,58.77999308994415
4112,"Arts, Crafts & Sewing",2011,4,5.645005103953701,26.458567947293968
1816,Automotive,2011,4,7.312920342081299,35.711175594310774
2541,Baby,2011,4,11.047750956727468,56.42980776184297
3197,Books,2011,4,10.076380423646413,51.0412183317457
3790,Camera & Photo,2011,4,6.348089489796672,30.358864446924077
2886,Cell Phones & Accessories,2011,4,6.1739423416961765,29.392799027418903
2772,Computers,2011,4,6.791305728838618,32.81756610567576
5462,Digital Music,2011,4,9.5579733099098,48.16540215405315
6288,Gift Cards,2011,4,9.904201047937736,50.0860689500966
2160,Grocery,2011,4,10.89098856230019,55.56018267761461
1613,Health & Personal Care,2011,4,10.514488773471353,53.47158444097482
3935,Home Audio & Theater,2011,4,11.724897243775033,60.18621502431204
1425,Industrial & Scientific,2011,4,4.915041740812125,22.40916277282721
6392,Magazine Subscriptions,2011,4,12.467500606417625,64.30573944307126
4828,Movies & TV,2011,4,9.450846320744107,47.57112495309112
4317,Musical Instruments,2011,4,10.884448828082496,55.523904098554425
1991,Office Products,2011,4,8.837496120804175,44.16862066478306
3596,Pet Supplies,2011,4,11.081102392718254,56.61482181089847
359,Premium Beauty,2011,4,6.83340881685348,33.05112914606543
6709,Prime Video,2011,4,8.832562169572848,44.14125002037056
4587,Software,2011,4,9.085247559882236,45.54299917477646
1253,Sports & Outdoors,2011,4,6.164682289652466,29.341429733348782
688,Tools & Home Improvement,2011,4,10.118803548314531,51.27655674627763
2385,Toys & Games,2011,4,6.108691872830643,29.030828003115275
5746,Video Games,2011,4,10.557994601372773,53.71292905293628
528,AMAZON FASHION,2011,5,10.386270119737476,52.76030315466674
181,All Beauty,2011,5,8.911115267662748,44.57701616691611
3388,All Electronics,2011,5,9.80999521944681,49.56347070939271
6073,Amazon Devices,2011,5,9.40428989451092,47.31285742514015
871,Amazon Home,2011,5,9.580028032083812,48.28774871362363
1082,Appliances,2011,5,8.82781267846262,44.11490265165458
6844,Appstore for Android,2011,5,9.975967503754068,50.48418681766338
4104,"Arts, Crafts & Sewing",2011,5,2.1312034762384253,6.966073923918879
1812,Automotive,2011,5,10.631857682174866,54.12267775637092
2536,Baby,2011,5,11.9355133054723,61.35458841553567
3189,Books,2011,5,9.352876722987531,47.02764754569286
5275,Buy a Kindle,2011,5,6.452285519513438,30.936882417686437
3794,Camera & Photo,2011,5,1.9878743481543453,6.170968659433277
2885,Cell Phones & Accessories,2011,5,6.099085007166653,28.977534792120764
2774,Computers,2011,5,7.083471736723956,34.43833038491633
5463,Digital Music,2011,5,9.288476648178891,46.67039400485237
6284,Gift Cards,2011,5,10.298810569739674,52.27512927855134
2162,Grocery,2011,5,10.649346364917376,54.21969462867988
1610,Health & Personal Care,2011,5,10.349517021979969,52.55641869723807
3927,Home Audio & Theater,2011,5,11.583530702562715,59.40199703148301
1418,Industrial & Scientific,2011,5,6.024899323194219,28.56599647702444
6399,Magazine Subscriptions,2011,5,12.293069501581044,63.33809879947336
4826,Movies & TV,2011,5,11.1319585603123,56.89694176185407
4315,Musical Instruments,2011,5,10.841393972999429,55.28506121716795
1997,Office Products,2011,5,8.84021103655687,44.18368141228399
3593,Pet Supplies,2011,5,10.30382955994552,52.30297166891829
4584,Software,2011,5,7.486585285841364,36.67456602922098
1252,Sports & Outdoors,2011,5,8.439085693349433,41.95847515891356
682,Tools & Home Improvement,2011,5,10.261837467926654,52.07002436869206
2383,Toys & Games,2011,5,10.643011869205992,54.18455459151292
5745,Video Games,2011,5,10.842932641321068,55.293596839334825
522,AMAZON FASHION,2011,6,10.386268577076338,52.76029459689479
188,All Beauty,2011,6,10.51821295059657,53.49224397388151
3380,All Electronics,2011,6,7.489202447226899,36.68908449328662
6075,Amazon Devices,2011,6,9.691951374263637,48.90863324543907
881,Amazon Home,2011,6,11.469482591027342,58.769325535475424
1079,Appliances,2011,6,8.724723487746735,43.54302476929088
6838,Appstore for Android,2011,6,10.852757927925865,55.34810172057552
4113,"Arts, Crafts & Sewing",2011,6,8.844988607354432,44.2101845505042
1813,Automotive,2011,6,7.277230449357146,35.5131891698259
2547,Baby,2011,6,10.842166781148656,55.28934829988521
3188,Books,2011,6,9.267086895445384,46.55173630259884
5269,Buy a Kindle,2011,6,6.940899877574439,33.64742600077202
3791,Camera & Photo,2011,6,5.553637649557468,25.95171532798216
2887,Cell Phones & Accessories,2011,6,6.162788349692395,29.330923274173298
2771,Computers,2011,6,4.753805685127239,21.51472046083085
5468,Digital Music,2011,6,9.14864314387324,45.89468039442928
6283,Gift Cards,2011,6,10.913631039049951,55.68578975208287
2154,Grocery,2011,6,10.16458466835592,51.53052333384804
1617,Health & Personal Care,2011,6,10.609111572606954,53.99649578829669
3931,Home Audio & Theater,2011,6,12.062823329329534,62.060829160482456
1420,Industrial & Scientific,2011,6,10.26130883917293,52.06709184889889
6393,Magazine Subscriptions,2011,6,12.267814172787208,63.19799716661815
4829,Movies & TV,2011,6,9.55248222021758,48.13494083484741
4309,Musical Instruments,2011,6,10.538804328815234,53.60647276633651
1992,Office Products,2011,6,9.940430433012583,50.28704815918794
3591,Pet Supplies,2011,6,7.350612506307364,35.92026943731817
4590,Software,2011,6,7.542346010082059,36.983893560811765
1256,Sports & Outdoors,2011,6,7.944997355450369,39.21756517197753
687,Tools & Home Improvement,2011,6,8.173991361793016,40.48788853480354
2391,Toys & Games,2011,6,7.625216951873511,37.44361255144575
5741,Video Games,2011,6,10.399428446300831,52.833297771059065
530,AMAZON FASHION,2011,7,1.589235205116581,3.9595543747289175
184,All Beauty,2011,7,9.089835197158566,45.56844867411214
3384,All Electronics,2011,7,6.755914429441769,32.62123610043835
6071,Amazon Devices,2011,7,8.998865970528751,45.06380518701077
873,Amazon Home,2011,7,10.913616017059804,55.685706418962745
1081,Appliances,2011,7,7.498274318657167,36.73940987256829
6840,Appstore for Android,2011,7,10.597403187759143,53.93154459131698
1808,Automotive,2011,7,8.414833723661609,41.82393956917898
2544,Baby,2011,7,10.782500003513393,54.95835229337313
3190,Books,2011,7,9.770177563971346,49.34258589755291
5268,Buy a Kindle,2011,7,7.95228969817513,39.25801877808257
2884,Cell Phones & Accessories,2011,7,7.327205471656964,35.79042104763417
5464,Digital Music,2011,7,10.407902421252984,52.88030637416466
6287,Gift Cards,2011,7,10.298830773409502,52.27524135656686
2157,Grocery,2011,7,11.1398590548186,56.94076903449548
1609,Health & Personal Care,2011,7,10.15631611171985,51.48465427011397
3937,Home Audio & Theater,2011,7,12.274626920847886,63.23579026506973
1426,Industrial & Scientific,2011,7,8.893607035130398,44.479890843931216
6400,Magazine Subscriptions,2011,7,12.190098739318191,62.766877888150574
4823,Movies & TV,2011,7,10.224517961168113,51.86299780899433
4308,Musical Instruments,2011,7,11.497359694506764,58.9239712242575
1988,Office Products,2011,7,10.149546528421078,51.44710062424186
3587,Pet Supplies,2011,7,11.426173236216975,58.52907084006559
354,Premium Beauty,2011,7,10.425609877619396,52.97853687319711
4589,Software,2011,7,7.685507819392452,37.77807063966207
1255,Sports & Outdoors,2011,7,8.697045034309264,43.38948107349694
686,Tools & Home Improvement,2011,7,11.510785927792018,58.99845202875285
2389,Toys & Games,2011,7,8.41167155166751,41.8063977084747
5737,Video Games,2011,7,11.471425636605844,58.78010440359005
524,AMAZON FASHION,2011,8,7.154498162546672,34.83234300359429
187,All Beauty,2011,8,9.82045099275642,49.62147315811941
3385,All Electronics,2011,8,9.733712952442607,49.14030179116447
6066,Amazon Devices,2011,8,9.915085040931665,50.146446908462615
870,Amazon Home,2011,8,11.45748410556,58.70276503176999
1076,Appliances,2011,8,8.568864914190733,42.67841354890519
6843,Appstore for Android,2011,8,10.566933614478032,53.76251741277845
4109,"Arts, Crafts & Sewing",2011,8,5.111686538165984,23.50003184947461
1814,Automotive,2011,8,9.048124337777466,45.3370614862917
2538,Baby,2011,8,11.568079385043104,59.31628225691272
3192,Books,2011,8,10.006482898383672,50.653468185953166
5274,Buy a Kindle,2011,8,8.73490602303046,43.599511454992
3795,Camera & Photo,2011,8,3.754198920234579,15.96949311028608
2891,Cell Phones & Accessories,2011,8,7.150014947488577,34.80747277698954
2776,Computers,2011,8,8.213239450489558,40.705613726889496
5470,Digital Music,2011,8,9.453019848358029,47.583182399274136
6282,Gift Cards,2011,8,9.179035446147768,46.06327891910697
2152,Grocery,2011,8,11.191391494782405,57.22664054473709
1608,Health & Personal Care,2011,8,10.849251160630196,55.328648248867545
3929,Home Audio & Theater,2011,8,12.288854444619258,63.314716155448224
1421,Industrial & Scientific,2011,8,9.11653231342263,45.71654849144787
6402,Magazine Subscriptions,2011,8,12.552978918489584,64.77992258250883
4825,Movies & TV,2011,8,8.642701862903678,43.08801728695888
4314,Musical Instruments,2011,8,11.659720011815653,59.82465027506512
1990,Office Products,2011,8,9.77688211998234,49.37977881047743
3589,Pet Supplies,2011,8,11.619261904259634,59.60021261372635
355,Premium Beauty,2011,8,3.657130755799356,15.431016322015072
6714,Prime Video,2011,8,3.5380565643793527,14.770463106294176
4585,Software,2011,8,8.064392735380123,39.87990015165952
1259,Sports & Outdoors,2011,8,9.42881504100211,47.44890843827397
685,Tools & Home Improvement,2011,8,10.153777289333323,51.47057038449975
5738,Video Games,2011,8,11.842653762266426,60.83945856965112
529,AMAZON FASHION,2011,9,7.800736441420668,38.41729090995012
183,All Beauty,2011,9,9.53044365093321,48.01268388195886
3382,All Electronics,2011,9,10.201914813125638,51.737608906942434
6074,Amazon Devices,2011,9,9.565041869950724,48.2046143461316
876,Amazon Home,2011,9,11.38192942704461,58.28363234431749
1080,Appliances,2011,9,8.36513698331759,41.54825143513743
6841,Appstore for Android,2011,9,11.520428992960028,59.051946053194015
4106,"Arts, Crafts & Sewing",2011,9,7.484354598243679,36.6621914932418
1815,Automotive,2011,9,6.164314304367725,29.339388368546928
2539,Baby,2011,9,11.652848916041286,59.78653349799396
3195,Books,2011,9,9.52647323013322,47.99065833472715
5272,Buy a Kindle,2011,9,6.942180859997124,33.65453213391889
3793,Camera & Photo,2011,9,6.949472872334005,33.6949839072273
2894,Cell Phones & Accessories,2011,9,5.597124821783236,26.192956449284573
2769,Computers,2011,9,6.566883378016237,31.57260358485143
5469,Digital Music,2011,9,10.196502256202375,51.707583241109255
6278,Gift Cards,2011,9,9.871991725472723,49.907390671649104
2163,Grocery,2011,9,9.65064481412688,48.67948887079906
5158,Handmade,2011,9,2.066862759472976,6.6091496664087375
1612,Health & Personal Care,2011,9,10.98678482948192,56.09160373188616
3930,Home Audio & Theater,2011,9,12.066580810422762,62.08167344411389
1428,Industrial & Scientific,2011,9,9.807370297133891,49.54890919229033
6398,Magazine Subscriptions,2011,9,12.461987600142898,64.27515654362318
4831,Movies & TV,2011,9,8.671308156320011,43.24670809040397
4316,Musical Instruments,2011,9,11.033840323339232,56.352639791960215
1989,Office Products,2011,9,9.641983168265671,48.631439180443614
3592,Pet Supplies,2011,9,10.598787414414147,53.93922346242538
6710,Prime Video,2011,9,9.600571699693678,48.40171283582818
4582,Software,2011,9,7.84013587200524,38.635855657355485
1254,Sports & Outdoors,2011,9,10.418436912004498,52.93874550072023
689,Tools & Home Improvement,2011,9,10.041733128417205,50.849015621765005
2392,Toys & Games,2011,9,10.228450055567489,51.88481074401452
5744,Video Games,2011,9,11.210061393657792,57.33021010580026
526,AMAZON FASHION,2011,10,1.0818051703517284,1.1446325413736795
190,All Beauty,2011,10,8.894755957927426,44.48626438835039
3381,All Electronics,2011,10,10.798796191818298,55.04875391156115
878,Amazon Home,2011,10,11.548177496004689,59.20587834279437
